Entity Display Name,Entity Logical Name,Logical Name,Schema Name,Display Name,Attribute Type,Description,Custom Attribute,Type,Required Level,Additional data,,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_organizationalunitid,msdyn_organizationalunitid,Organizational unit,Lookup,Unique identifier for the organizational unit associated with business travel.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_organizationalunitidname,msdyn_organizationalunitidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin.,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_product,msdyn_product,Product (Deprecated),Lookup,"A tangible or intangible item created through manufacturing, design, or development, intended for sale or use. (Deprecated)",True,Simple,None,"Targets:
msdyn_sustainabilityproduct",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productfootprint,msdyn_productfootprint,(Preview) Sustainability product footprint (Deprecated),Lookup,"Product carbon footprint that this activity contributes to, such as first-party end product. (Deprecated)",True,Simple,None,"Targets:
msdyn_sustainabilityproductfootprint",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productfootprintname,msdyn_productfootprintName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productfootprintreporting,msdyn_productfootprintreporting,Product footprint (factor),Lookup,Product footprint that contains per-unit emissions data that can be used to compute emissions.,True,Simple,None,"Targets:
msdyn_sustainabilityproductfootprint",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productfootprintreportingname,msdyn_productfootprintreportingName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productidentifier,msdyn_productidentifier,Product identifier (Deprecated),Lookup,"A unique alphanumeric code or number assigned to a specific product for the purpose of identification, tracking, and inventory management. (Deprecated)",True,Simple,None,"Targets:
msdyn_sustainabilityproductidentifier",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productidentifiername,msdyn_productidentifierName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_productname,msdyn_productName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 250",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_quantity,msdyn_quantity,Quantity,Decimal,Generic quanity field associated with activity entities.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_quantityunit,msdyn_quantityunit,Quantity unit,Lookup,Unit associated with the quantity field.,True,Simple,None,"Targets:
msdyn_unit",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_quantityunitname,msdyn_quantityunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_spendtypeid,msdyn_spendtypeid,Spend type,Lookup,Unique identifier for the spend type associated with waste generated in operations,True,Simple,None,"Targets:
msdyn_spendtype",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_spendtypeidname,msdyn_spendtypeidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 250",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_sustainabilityproductitem,msdyn_sustainabilityproductitem,Product or item,Lookup,"A tangible or intangible item created through manufacturing, design, or development, intended for sale or use.",True,Simple,None,"Targets:
msdyn_sustainabilityitemsku
msdyn_sustainabilityproduct",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_sustainabilityproductitemidtype,msdyn_sustainabilityproductitemIdType,N/A,EntityName,N/A,True,Simple,None,,,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_sustainabilityproductitemname,msdyn_sustainabilityproductitemName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_sustainabilityproductitemyominame,msdyn_sustainabilityproductitemYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_transactiondate,msdyn_transactiondate,Transaction date,DateTime,Date associated with the actual date when the transaction occurred.,True,Simple,None,Format: DateOnly,,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_transportmode,msdyn_transportmode,Transport mode,Lookup,Only used if distance is not included in waste disposal factor. ,True,Simple,None,"Targets:
msdyn_transportmode",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_transportmodename,msdyn_transportmodeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_valuechainpartnerid,msdyn_valuechainpartnerid,(Deprecated) Value chain partner,Lookup,Reference to the value chain partner or supplier associated with the transaction.,True,Simple,None,"Targets:
msdyn_valuechainpartner",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_valuechainpartneridname,msdyn_valuechainpartneridName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_wastegeneratedinoperationsid,msdyn_wastegeneratedinoperationsId,Waste generated in operations,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_wastequantity,msdyn_wastequantity,Waste quantity,Decimal,Quantity of waste to be used in calculation ,True,Simple,ApplicationRequired,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_wastequantityunit,msdyn_wastequantityunit,Waste quantity unit,Lookup,Unit associated with quantity of waste. Generally mass or volume. ,True,Simple,ApplicationRequired,"Targets:
msdyn_unit",,
Waste generated in operations,msdyn_wastegeneratedinoperations,msdyn_wastequantityunitname,msdyn_wastequantityunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this waste quality characteristic.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this waste quality characteristic.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_description,msdyn_description,Description,Text,Optional field that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier for the characteristic that is being tested for in the waste sample.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_referencerangeevidence,msdyn_referencerangeevidence,Reference range evidence,Text,Permit details which prescribes control/allowed limits for chemicals and contaminants.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_referencerangelowerlimit,msdyn_referencerangelowerlimit,Reference range lower limit,Decimal,Field for storing the lower limit of the ideal range for the characteristic measure value in the waste sample.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_referencerangeunit,msdyn_referencerangeunit,Reference range unit,Lookup,Indicates the unit of measurement for the reference range.,True,Simple,None,"Targets:
msdyn_unit",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_referencerangeunitname,msdyn_referencerangeunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_referencerangeupperlimit,msdyn_referencerangeupperlimit,Reference range upper limit,Decimal,Field for storing the upper limit of the ideal range for the characteristic measure value in the waste sample.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_type,msdyn_type,Type,Lookup,Indicates the classification of the characteristic for which the waste sample is being tested.,True,Simple,ApplicationRequired,"Targets:
msdyn_wastecharacteristictype",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_typename,msdyn_typeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality characteristic,msdyn_wastequalitycharacteristic,msdyn_wastequalitycharacteristicid,msdyn_wastequalitycharacteristicId,Waste quality characteristic,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_comments,msdyn_comments,Comments,Text,Optional field to provide comments on the waste quality test result.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this waste quality test result.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this waste quality test result.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to the sustainability data definition field.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_evidence,msdyn_evidence,Evidence,Text,"Optional field where evidence can be linked to an entity or attribute, if required.",True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_facility,msdyn_facility,Facility,Lookup,Unique identifier of the facility where the waste sample was collected for testing.,True,Simple,ApplicationRequired,"Targets:
msdyn_facility",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_facilityname,msdyn_facilityName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_industrialprocesstype,msdyn_industrialprocesstype,Industrial process type,Lookup,Type of industrial process where the waste sample was collected for testing.,True,Simple,None,"Targets:
msdyn_industrialprocesstype",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_industrialprocesstypename,msdyn_industrialprocesstypeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_measuredvalue,msdyn_measuredvalue,Measured value,Text,The reportable measured value of a characteristic being tested.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_organizationalunit,msdyn_organizationalunit,Organizational unit,Lookup,Unique identifier for the organizational unit associated with the waste sample collected for testing.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_organizationalunitname,msdyn_organizationalunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier for the waste quality test result.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_precision,msdyn_precision,Precision,Text,Indicates how the measurements for a property has been prescribed.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_resultstatus,msdyn_resultstatus,Result status,Text,Indicates whether the measure of the pollutant is within the permissible range.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_unit,msdyn_unit,Unit,Lookup,The unit of measurement of the measure value in the test result.,True,Simple,None,"Targets:
msdyn_unit",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_unitname,msdyn_unitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_wastequalitycharacteristic,msdyn_wastequalitycharacteristic,Waste quality characteristic,Lookup,Indicates the quality characterisitic of the contaminant or chemical being tracked.,True,Simple,ApplicationRequired,"Targets:
msdyn_wastequalitycharacteristic",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_wastequalitycharacteristicname,msdyn_wastequalitycharacteristicName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_wastequalitytestdate,msdyn_wastequalitytestdate,Waste quality test date,DateTime,The actual date and time at which the waste quality test was carried out.,True,Simple,ApplicationRequired,Format: DateAndTime,,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_wastequalitytestresultid,msdyn_wastequalitytestresultId,Waste quality test result,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_wastetestmethod,msdyn_wastetestmethod,Waste test method,Lookup,Indicates the test method and related details for the waste quality characteristic.,True,Simple,ApplicationRequired,"Targets:
msdyn_wastetestmethod",,
Waste quality test result,msdyn_wastequalitytestresult,msdyn_wastetestmethodname,msdyn_wastetestmethodName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Waste quantity,msdyn_wastequantity,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quantity,msdyn_wastequantity,msdyn_calculationjob,msdyn_calculationjob,Calculation job,Lookup,Calculation job that generated waste quantities.,True,Simple,None,"Targets:
msdyn_calculationjob",,
Waste quantity,msdyn_wastequantity,msdyn_calculationjobname,msdyn_calculationjobName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Waste quantity,msdyn_wastequantity,msdyn_cost,msdyn_cost,Cost,Decimal,Cost associated with waste diversion.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Waste quantity,msdyn_wastequantity,msdyn_costunit,msdyn_costunit,Cost unit,Lookup,Unit associated with the cost quantity.,True,Simple,None,"Targets:
msdyn_unit",,
Waste quantity,msdyn_wastequantity,msdyn_costunitname,msdyn_costunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_customdimension,msdyn_customdimension,Custom Dimension,Multiline Text,Field where Custom Dimension values are stored in JSON format.,True,Simple,None,"Format: Text
Max length: 1048576",,
Waste quantity,msdyn_wastequantity,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this waste quantity.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Waste quantity,msdyn_wastequantity,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this waste quantity.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Waste quantity,msdyn_wastequantity,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Waste quantity,msdyn_wastequantity,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to the sustainability data definition field.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
Waste quantity,msdyn_wastequantity,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_dataqualitytype,msdyn_dataqualitytype,Data quality type,Choice,"Description of the data quality that identifies if the data is actual, estimated, or other descriptors of the data.",True,Simple,None,"Options:
700610000: Actual
700610001: Estimated
700610002: Metered
700610003: Other
Default: 700610003",,
Waste quantity,msdyn_wastequantity,msdyn_dataqualitytypename,msdyn_dataqualitytypeName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quantity,msdyn_wastequantity,msdyn_description,msdyn_description,Description,Text,Optional description to give additional detail to the entity or attribute..,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_diversionenddate,msdyn_diversionenddate,Diversion end date,DateTime,End date of the period for which the waste diverted needs to be reported.,True,Simple,ApplicationRequired,Format: DateAndTime,,
Waste quantity,msdyn_wastequantity,msdyn_diversionmethod,msdyn_diversionmethod,Diversion method,Choice,"Method of waste diversion, such as recovery or disposal.",True,Simple,ApplicationRequired,"Options:
700610000: Waste diverted from disposal by recovery
700610001: Waste directed to disposal
700610002: Others
Default: N/A",,
Waste quantity,msdyn_wastequantity,msdyn_diversionmethodname,msdyn_diversionmethodName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quantity,msdyn_wastequantity,msdyn_diversionmethodsubtype,msdyn_diversionmethodsubtype,Diversion method sub-type,Choice,Field to further classify the waste diversion method. ,True,Simple,ApplicationRequired,"Options:
700610000: Recycling
700610001: Reuse
700610002: Incineration (with energy recovery)
700610005: Incineration (without energy recovery)
700610003: Landfilling
700610004: Other
Default: N/A",,
Waste quantity,msdyn_wastequantity,msdyn_diversionmethodsubtypename,msdyn_diversionmethodsubtypeName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quantity,msdyn_wastequantity,msdyn_diversionstartdate,msdyn_diversionstartdate,Diversion start date ,DateTime,Start date of the period for which the waste diverted needs to be reported.,True,Simple,ApplicationRequired,Format: DateAndTime,,
Waste quantity,msdyn_wastequantity,msdyn_evidence,msdyn_evidence,Evidence,Text,"Optional field where evidence such as invoice, system records can be linked to an entity or attribute, if required.",True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_expensetype,msdyn_expensetype,Expense type,Text,Describes the expense type associated with the waste diversion operation.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_facility,msdyn_facility,Facility,Lookup,Unique identifier for facility associated with waste diversion operation.,True,Simple,ApplicationRequired,"Targets:
msdyn_facility",,
Waste quantity,msdyn_wastequantity,msdyn_facilityname,msdyn_facilityName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Waste quantity,msdyn_wastequantity,msdyn_industrialprocesstype,msdyn_industrialprocesstype,Industrial process type,Lookup,Type of industrial process used to track and associate with the waste diversion operation.,True,Simple,None,"Targets:
msdyn_industrialprocesstype",,
Waste quantity,msdyn_wastequantity,msdyn_industrialprocesstypename,msdyn_industrialprocesstypeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Waste quantity,msdyn_wastequantity,msdyn_material,msdyn_material,Material ,Lookup,"Material composition of the waste such as glass, plastic, metals, or biomass.",True,Simple,None,"Targets:
msdyn_material",,
Waste quantity,msdyn_wastequantity,msdyn_materialname,msdyn_materialName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Waste quantity,msdyn_wastequantity,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_organizationalunit,msdyn_organizationalunit,Organizational unit,Lookup,Unique identifier for the organizational unit associated with waste diversion operation.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Waste quantity,msdyn_wastequantity,msdyn_organizationalunitname,msdyn_organizationalunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Waste quantity,msdyn_wastequantity,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier values for the entity.,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Waste quantity,msdyn_wastequantity,msdyn_source,msdyn_source,Source,Lookup,Lookup to external source activity.,True,Simple,None,"Targets:
msdyn_facilitycapacity",,
Waste quantity,msdyn_wastequantity,msdyn_sourceidtype,msdyn_sourceIdType,N/A,EntityName,N/A,True,Simple,None,,,
Waste quantity,msdyn_wastequantity,msdyn_sourcename,msdyn_sourceName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Waste quantity,msdyn_wastequantity,msdyn_sourceyominame,msdyn_sourceYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Waste quantity,msdyn_wastequantity,msdyn_valuechainpartner,msdyn_valuechainpartner, Value chain partner ,Lookup,Reference to the value chain partner or supplier associated with the transaction.,True,Simple,None,"Targets:
msdyn_valuechainpartner",,
Waste quantity,msdyn_wastequantity,msdyn_valuechainpartnername,msdyn_valuechainpartnerName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_wastediversionsitetype,msdyn_wastediversionsitetype, Waste diversion site type ,Choice,The site type where the waste diversion occurs. ,True,Simple,ApplicationRequired,"Options:
700610000: Onsite
700610001: Offsite
Default: N/A",,
Waste quantity,msdyn_wastequantity,msdyn_wastediversionsitetypename,msdyn_wastediversionsitetypeName,N/A,Virtual,N/A,True,Simple,None,,,
Waste quantity,msdyn_wastequantity,msdyn_wastequantityid,msdyn_wastequantityId,Waste quantity,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Waste quantity,msdyn_wastequantity,msdyn_wastetype,msdyn_wastetype,Waste type,Lookup,Reference to the classification of the waste type and category.,True,Simple,ApplicationRequired,"Targets:
msdyn_wastetype",,
Waste quantity,msdyn_wastequantity,msdyn_wastetypename,msdyn_wastetypeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_wastevolume,msdyn_wastevolume,Waste volume,Decimal,Optional field for the volume of waste diverted.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Waste quantity,msdyn_wastequantity,msdyn_wastevolumeunit,msdyn_wastevolumeunit,Waste volume unit,Lookup,Unit associated with the volume of waste diverted.,True,Simple,None,"Targets:
msdyn_unit",,
Waste quantity,msdyn_wastequantity,msdyn_wastevolumeunitname,msdyn_wastevolumeunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste quantity,msdyn_wastequantity,msdyn_wasteweight,msdyn_wasteweight,Waste weight ,Decimal,Weight of the waste diverted.,True,Simple,ApplicationRequired,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Waste quantity,msdyn_wastequantity,msdyn_wasteweightunit,msdyn_wasteweightunit,Waste weight unit,Lookup,Unit associated with the weight of waste diverted.,True,Simple,ApplicationRequired,"Targets:
msdyn_unit",,
Waste quantity,msdyn_wastequantity,msdyn_wasteweightunitname,msdyn_wasteweightunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Waste test method,msdyn_wastetestmethod,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Waste test method,msdyn_wastetestmethod,msdyn_collectiondate,msdyn_collectiondate,Collection date,DateTime,Indicates the date when the waste sample was collected.,True,Simple,None,Format: DateAndTime,,
Waste test method,msdyn_wastetestmethod,msdyn_comments,msdyn_comments,Comments,Text,Optional field to provide comments from the lab regarding the test being performed.,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this waste test method.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Waste test method,msdyn_wastetestmethod,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this waste test method.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Waste test method,msdyn_wastetestmethod,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Waste test method,msdyn_wastetestmethod,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to the sustainability data definition field.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
